Source_Name,Distance_Mpc,Redshift_Velocity,Distance_Method,RA,Dec,Gal_Lon,Gal_Lat,Frame_Dragging_Effect
36511,125.256,7064.0,DMfp,176.0688,20.2169,233.5689,73.1620,nan
36512,88.43,6686.0,DMtf,176.0715,20.2227,233.5554,73.1670,nan
36513,197.606,10254.0,DMfp,176.0751,-18.2010,281.3277,41.8370,nan
36516,111.635,6663.0,DMfp,176.0851,19.9807,234.3129,73.0655,nan
36520,75.963,6228.0,DMtf,176.0930,8.1753,259.8760,65.2763,nan
36526,128.766,7576.0,DMfp,176.1045,20.1078,233.9563,73.1412,nan
36531,122.011,8958.0,DMsnIa,176.1071,-28.4627,285.5203,32.1333,nan
36535,47.402,3650.0,DMfp,176.1180,16.5581,243.7812,71.2397,nan
36536,108.293,6429.0,DMtf,176.1192,10.7838,255.7773,67.2997,nan
36542,23.153,2786.0,DMtf,176.1240,69.7298,131.2349,46.3044,nan
36547,59.511,6540.0,DMtf,176.1533,10.7870,255.8367,67.3243,nan
36548,88.267,6608.0,DMfp,176.2089,19.5328,235.8477,72.9514,nan
36566,118.522,6748.0,DMfp,176.1945,19.7579,235.1533,73.0495,nan
36567,77.232,8153.0,DMfp,176.1977,19.8764,234.8012,73.1091,nan
36574,119.289,6905.0,DMtf,176.1963,20.1250,234.0427,73.2254,nan
36575,73.756,6795.0,DMfp,176.2175,19.6099,235.6319,72.9963,nan
36580,106.316,8898.0,DMtf,176.2103,-1.6012,271.1124,57.0981,nan
36582,87.619,5808.0,DMtf,176.2179,19.4542,236.0949,72.9198,nan
36586,112.668,6702.0,DMfp,176.2327,19.4937,236.0016,72.9516,nan
36588,120.171,10216.0,DMfp,176.2257,-44.0988,290.5076,17.1620,nan
36591,136.333,9037.0,DMtf,176.2421,65.7135,133.4828,50.0312,nan
36596,285.627,20881.0,DMfp,176.2772,53.6480,143.2142,60.7905,nan
36603,92.427,6797.0,DMfp,176.2662,19.6205,235.6776,73.0416,nan
36604,90.49,5414.0,DMtf,176.2662,19.9736,234.6125,73.2121,nan
36605,84.84,6258.0,DMtf,176.2509,7.4979,261.1443,64.8322,nan
36606,91.58,6802.0,DMfp,176.2708,19.6062,235.7274,73.0383,nan
36607,64.358,4839.0,DMtf,176.2731,8.4694,259.7791,65.6178,nan
36608,63.475,8141.0,DMtf,176.2737,21.4116,230.0697,73.8534,nan
36611,91.58,8640.0,DMfp,176.2766,-1.6692,271.2788,57.0691,nan
36614,113.71,8484.0,DMfp,176.2913,-1.7626,271.3829,56.9934,nan
36619,73.08,8061.0,DMfp,176.3121,19.8454,235.0730,73.1886,nan
36623,307.468,20665.0,DMfp,176.3290,15.4869,246.7414,70.7312,nan
36627,85.467,9645.0,DMfp,176.3263,33.3358,185.4100,74.4496,nan
36636,348.177,20814.0,DMfp,176.3424,15.4954,246.7469,70.7465,nan
36643,22.111,2082.0,DMtf,176.3592,-10.1028,277.4439,49.4747,nan
36644,27.077,3244.0,DMtf,176.3612,9.1607,258.8943,66.2137,nan
36649,77.947,7815.0,DMfp,176.3734,19.4001,236.5051,73.0199,nan
36652,143.814,10428.0,DMfp,176.3763,-43.5738,290.4711,17.6970,nan
36653,15.581,2101.0,DMtf,176.4041,31.2996,192.8066,75.0614,nan
36659,84.84,6620.0,DMtf,176.3994,9.1181,259.0335,66.2041,nan
36660,19.436,1321.0,DMtf,176.3987,55.8868,140.8461,58.8923,nan
36662,145.814,16578.0,DMfp,176.9503,56.0183,140.1991,58.9255,nan
36663,98.13,6624.0,DMfp,176.4276,17.7477,241.2634,72.1771,nan
36664,33.775,2185.0,DMtf,176.4247,-28.3666,285.8011,32.3089,nan
36666,108.293,5801.0,DMtf,176.4520,10.4768,256.9388,67.2835,nan
36670,75.928,5714.0,DMsnIa,176.4421,19.7738,235.4955,73.2611,nan
36671,79.91,6358.0,DMtf,176.4423,3.0297,267.0215,61.2360,nan
36683,67.702,7393.0,DMtf,176.4536,20.6285,232.8581,73.6702,nan
36686,11.445,951.0,DMtf,176.4858,50.1999,147.0149,63.7551,nan
36689,81.021,6958.0,DMtf,176.5002,-39.3344,289.3614,21.8068,nan
36693,91.159,6578.0,DMfp,176.5265,19.6344,236.0525,73.2617,nan
36694,80.131,5994.0,DMfp,176.5256,19.7902,235.5790,73.3376,nan
36697,16.018,2075.0,DMtf,176.5266,-56.3909,293.9375,5.3357,nan
36699,15.367,1105.0,DMtf,176.5324,47.4947,150.7194,65.9565,nan
36706,102.471,7273.0,DMtf,176.5511,20.3916,233.7557,73.6439,nan
36707,87.619,5612.0,DMtf,176.5705,-3.1790,272.9985,55.8593,nan
36708,129.36,10243.0,DMfp,176.5740,33.2045,185.6214,74.6882,nan
36713,29.147,3034.0,DMtf,176.6004,13.8273,250.9255,69.8198,nan
36722,126.999,9658.0,DMfp,176.6433,33.1064,185.9021,74.7750,nan
36726,107.795,8818.0,DMtf,176.6655,-1.9959,272.1892,56.9586,nan
36727,65.253,6707.0,DMtf,176.6772,23.9633,221.5731,75.0726,nan
36728,55.95,4065.0,DMfp,176.6472,61.7504,135.8371,53.7231,nan
36737,22.315,2284.0,DMtf,176.6938,-27.9222,285.9137,32.8037,nan
36739,31.521,3499.0,DMtf,176.6925,14.5330,249.5921,70.3673,nan
36743,27.202,1516.0,DMtf,176.7058,69.3836,131.1442,46.7009,nan
36744,73.892,4873.0,DMtf,176.7217,-14.4851,280.3383,45.5359,nan
36747,217.671,15119.0,DMfp,176.6578,55.7069,140.7686,59.1204,nan
36756,73.418,6157.0,DMfp,176.7734,19.8372,235.8354,73.5639,nan
36768,58.695,3700.0,DMtf,176.8116,16.5637,245.0470,71.7696,nan
36773,211.739,15131.0,DMfp,176.8328,55.6836,140.6220,59.1883,nan
36774,210.766,15625.0,DMfp,176.8389,55.7302,140.5725,59.1491,nan
36778,116.038,6191.0,DMtf,176.8675,18.0537,241.2154,72.6955,nan
36779,110.815,6494.0,DMtf,176.9139,19.9393,235.7485,73.7291,nan
36791,102.944,10998.0,DMtf,176.8970,35.5536,177.2234,74.0056,nan
36800,128.41,8898.0,DMtf,176.9321,1.8262,269.1435,60.4491,nan
36805,206.919,15637.0,DMfp,177.0032,55.7615,140.3848,59.1656,nan
36816,60.506,7566.0,DMfp,177.0141,20.0063,235.7036,73.8440,nan
36817,143.153,12308.0,DMfp,176.9784,4.0160,266.8929,62.3565,nan
36822,176.116,12854.0,DMfp,177.0126,18.6494,239.7904,73.1411,nan
36823,120.393,9179.0,DMtf,176.9861,28.0689,205.4356,75.9113,nan
36831,186.123,15268.0,DMfp,177.0144,52.8378,143.2991,61.7121,nan
36832,102.424,6586.0,DMsnIa,177.0139,30.3593,196.0917,75.7497,nan
36833,86.258,7676.0,DMfp,177.0138,46.1746,152.1304,67.1961,nan
36834,279.126,18133.0,DMfp,177.0246,54.6463,141.4258,60.1492,nan
36836,52.796,2591.0,DMtf,177.0471,54.9918,141.0678,59.8534,nan
36840,88.838,6561.0,DMtf,177.0369,12.9147,253.6450,69.4750,nan
36841,193.108,17940.0,DMfp,177.0616,31.2167,192.6537,75.6284,nan
36848,122.97,10505.0,DMfp,177.0194,60.8974,136.1713,54.5723,nan
36849,41.553,3509.0,DMtf,177.0531,13.2088,253.0911,69.6974,nan
36854,220.699,18477.0,DMfp,177.1128,54.4809,141.4985,60.3185,nan
36855,130.197,10348.0,DMtf,177.0867,6.3447,264.2785,64.3721,nan
36856,89.66,7144.0,DMtf,177.1146,21.1565,232.1232,74.4574,nan
36858,247.628,22911.0,DMfp,177.1048,65.1800,133.2902,50.6621,nan
36864,113.92,7567.0,DMtf,177.1218,-34.2833,288.3899,26.8046,nan
36865,122.067,8514.0,DMtf,177.1206,-33.0850,288.0220,27.9575,nan
36868,25.154,965.0,DMtf,177.1491,43.7217,156.2337,69.1198,nan
36871,68.328,4733.0,DMtf,177.1352,12.7052,254.2534,69.3890,nan
36874,182.726,18191.0,DMfp,177.1905,54.5194,141.3809,60.3068,nan
36875,16.391,1174.0,DMtf,177.1592,48.7108,148.1551,65.2275,nan
36880,94.755,6900.0,DMtf,177.1912,29.6413,198.9207,76.0000,nan
36884,56.053,3546.0,DMtf,177.1833,14.0528,251.6037,70.3833,nan
36887,34.562,2094.0,DMtf,177.2100,-2.0323,273.1136,57.1704,nan
36909,80.984,6095.0,DMsnIa,177.2705,-9.7299,278.5098,50.1616,nan
36910,107.597,6981.0,DMfp,177.2683,27.3343,208.5015,76.1444,nan
36913,95.896,5828.0,DMfp,177.2692,48.7496,147.9598,65.2373,nan
36914,34.562,2103.0,DMtf,177.2892,27.0219,209.8079,76.1445,nan
36918,28.223,2023.0,DMsbf,177.3049,-29.2768,286.9818,31.6606,nan
36919,175.307,16042.0,DMfp,177.3564,52.2894,143.5170,62.2896,nan
36921,28.223,1338.0,DMtf,177.3136,56.0838,139.7921,58.9624,nan
36923,53.777,3907.0,DMtf,177.3282,26.1215,213.5566,76.0882,nan
36928,106.316,6555.0,DMtf,177.3475,-1.0839,272.5525,58.0805,nan
36929,47.49,3794.0,DMtf,177.3500,16.6420,245.8870,72.2222,nan
36930,20.258,1101.0,DMtf,177.3473,39.7717,164.5166,71.9587,nan
36932,31.089,2156.0,DMtf,177.3485,26.7412,210.9953,76.1749,nan
36933,23.692,2041.0,DMtf,177.3524,-5.1184,275.6817,54.4383,nan
36941,64.834,6090.0,DMfp,177.3756,-1.0865,272.6021,58.0907,nan
36943,110.815,8730.0,DMtf,177.3742,-34.5857,288.7051,26.5691,nan
36946,74.097,5983.0,DMfp,177.4014,-1.4555,272.9563,57.7722,nan
36947,116.359,7702.0,DMfp,177.3966,47.8312,149.0783,66.0359,nan
36964,37.034,2716.0,DMtf,177.4596,-38.7844,289.9813,22.5333,nan
36973,25.621,1439.0,DMtf,177.5279,51.8548,143.8034,62.7168,nan
36979,16.466,2087.0,DMtf,177.5189,26.4795,212.1533,76.3007,nan
36986,271.519,18270.0,DMfp,177.5471,53.7225,141.7990,61.1049,nan
36988,73.553,6347.0,DMtf,177.5506,6.9987,264.3162,65.1720,nan
36993,233.238,19956.0,DMfp,177.5221,56.4811,139.2424,58.6621,nan
36996,35.694,4066.0,DMtf,177.5841,25.9618,214.3523,76.2937,nan
36998,89.248,8375.0,DMtf,177.5854,-2.8111,274.3521,56.6320,nan
37004,115.505,6634.0,DMtf,177.5755,35.2541,177.2602,74.6346,nan
37014,80.649,6495.0,DMtf,177.6360,6.5674,265.0499,64.8603,nan
37033,159.882,9928.0,DMfp,177.6747,32.6973,186.3194,75.7268,nan
37036,17.084,1151.0,DMtf,177.6895,51.8244,143.6499,62.7941,nan
37038,19.169,1028.0,DMtf,177.6955,45.8073,151.7571,67.7783,nan
37039,102.282,6823.0,DMfp,177.7116,20.0489,236.7501,74.4351,nan
37040,75.266,8003.0,DMtf,177.7195,21.1694,233.0171,74.9700,nan
37042,89.084,7066.0,DMfp,177.7299,30.8509,193.6261,76.2655,nan
37046,276.567,19122.0,DMfp,177.7364,36.3715,173.4040,74.1957,nan
37048,10.014,1350.0,DMtf,177.7330,14.5949,251.5498,71.1432,nan
37051,66.466,6745.0,DMtf,177.7313,21.1454,233.1189,74.9692,nan
37054,133.844,8397.0,DMtf,177.7370,21.1972,232.9487,74.9969,nan
37056,39.683,6425.0,DMtf,177.7595,20.7999,234.3466,74.8358,nan
37059,95.896,6687.0,DMfp,177.7454,30.5695,194.7798,76.3341,nan
37061,21.203,2150.0,DMsnIa,177.7574,-28.8060,287.2758,32.2227,nan
37065,86.02,6963.0,DMtf,177.7925,10.6349,259.3547,68.2458,nan
37075,54.026,3702.0,DMtf,177.8110,21.0018,233.7424,74.9712,nan
37080,111.276,8022.0,DMsnIa,177.8676,22.0259,230.2011,75.4561,nan
37090,111.635,6718.0,DMfp,177.8553,35.2040,177.0224,74.8600,nan
37093,35.629,3367.0,DMfp,177.8668,35.4345,176.2319,74.7584,nan
37095,149.899,10923.0,DMfp,177.8963,8.7522,262.5432,66.8067,nan
37096,124.108,8029.0,DMfp,177.8952,22.0585,230.1227,75.4926,nan
37099,51.357,4066.0,DMtf,177.8756,-11.4247,280.3061,48.7962,nan
37105,88.675,6716.0,DMfp,177.8943,15.4753,249.8648,71.8598,nan
37126,69.151,7378.0,DMfp,177.9273,21.0025,233.9311,75.0683,nan
37132,12.095,1176.0,DMtf,177.9412,38.0150,168.1943,73.4093,nan
37136,16.85,1177.0,DMsbf,177.9486,48.6831,147.1595,65.5442,nan
37140,54.526,7527.0,DMtf,177.9546,23.5278,224.6073,76.0655,nan
37143,118.741,6303.0,DMtf,177.9689,18.5461,241.8715,73.8357,nan
37145,106.316,6375.0,DMtf,177.9819,19.6459,238.5261,74.4477,nan
37147,57.359,4252.0,DMtf,177.9841,-2.6425,274.8809,56.9530,nan
37152,166.648,16566.0,DMfp,178.0003,46.8842,149.6357,67.0433,nan
37153,50.652,6961.0,DMtf,177.9991,21.1085,233.6818,75.1761,nan
37156,50.42,4049.0,DMtf,178.0084,16.8097,246.7786,72.8173,nan
37174,90.908,6770.0,DMtf,178.0751,10.5978,260.0067,68.3891,nan
37178,18.993,2365.0,DMtf,178.0858,-26.9058,286.9871,34.1296,nan
37193,109.799,6780.0,DMtf,178.1098,69.8770,130.2298,46.4064,nan
37196,25.27,1946.0,DMtf,178.1304,-3.8722,276.0359,55.8922,nan
37198,93.025,7457.0,DMtf,178.1346,22.7571,227.8412,75.9625,nan
37200,30.803,2221.0,DMtf,178.1393,-29.1219,287.7564,32.0088,nan
37201,156.243,10948.0,DMfp,178.1466,-8.7681,279.2221,51.3741,nan
37208,89.66,6614.0,DMtf,178.1145,35.3710,176.0695,74.9657,nan
37210,102.944,6627.0,DMtf,178.1506,13.4677,254.8427,70.6216,nan
37214,64.358,5254.0,DMtf,178.1583,24.3075,221.6844,76.4671,nan
37219,75.823,6989.0,DMfp,178.1779,20.6315,235.6312,75.1017,nan
37223,104.858,8207.0,DMtf,178.1837,18.6141,242.0902,74.0417,nan
37235,12.377,1190.0,DMsbf,178.2306,36.9864,170.7176,74.1939,nan
37236,48.373,3275.0,DMtf,178.2431,61.2161,135.0156,54.5193,nan
37238,19.081,1851.0,DMtf,178.2498,-4.4258,276.6217,55.4322,nan
37243,36.358,3270.0,DMtf,178.2636,-36.6388,290.0645,24.7699,nan
37244,48.062,3927.0,DMfp,178.2713,26.2069,213.6648,76.9384,nan
37247,118.522,8514.0,DMfp,178.2843,-32.5660,288.9376,28.7166,nan
37251,81.771,2901.0,DMtf,178.2755,6.1539,266.8343,64.8543,nan
37254,31.232,3405.0,DMtf,178.2990,-39.1302,290.7584,22.3609,nan
37259,54.777,3083.0,DMtf,178.3142,11.6340,258.7178,69.3445,nan
37260,84.062,7749.0,DMtf,178.3206,23.4645,225.3028,76.3641,nan
37264,84.062,6522.0,DMtf,178.3347,20.7515,235.4931,75.2879,nan
37267,43.311,4208.0,DMtf,178.3426,-13.2649,281.8798,47.2195,nan
37271,19.436,2047.0,DMtf,178.3502,-28.5531,287.7884,32.6063,nan
37276,93.025,6824.0,DMtf,178.3904,10.8775,260.2033,68.8002,nan
37282,61.179,5902.0,DMtf,178.4164,43.4610,154.7590,69.9225,nan
37285,17.807,1941.0,DMtf,178.4192,-3.9963,276.5955,55.8936,nan
37288,81.771,6772.0,DMtf,178.4219,23.3822,225.7614,76.4254,nan
37290,17.972,1013.0,DMtf,178.4238,47.8588,147.6336,66.4057,nan
37291,66.344,7284.0,DMfp,178.4236,20.8824,235.1934,75.4231,nan
37294,329.458,22590.0,DMfp,178.4226,47.8847,147.5997,66.3838,nan
37296,100.6,6720.0,DMtf,178.4270,-54.1049,294.4499,7.8135,nan
37304,74.234,6108.0,DMtf,178.4530,-5.1679,277.4543,54.8280,nan
37306,18.561,1236.0,DMtf,178.4543,52.3265,142.2177,62.5906,nan
37307,26.829,1978.0,DMtf,178.4596,-27.3492,287.5177,33.7926,nan
37308,44.504,3499.0,DMsnIa,178.4623,33.3653,182.7857,76.1052,nan
37310,111.635,7684.0,DMfp,178.4750,13.2781,255.9320,70.6946,nan
37315,135.083,7192.0,DMtf,178.4758,21.2500,233.9795,75.6364,nan
37318,15.51,2040.0,DMtf,178.4879,-20.1374,285.0230,40.7267,nan
37321,83.676,6463.0,DMtf,178.5041,6.3430,267.0560,65.1346,nan
37322,129.957,11194.0,DMfp,178.4947,9.6272,262.4593,67.8620,nan
37323,31.521,3360.0,DMtf,178.4967,12.1983,258.0793,69.8931,nan
37325,21.508,2012.0,DMtf,178.5028,-20.5673,285.2049,40.3195,nan
37326,24.763,1975.0,DMfp,178.5063,-19.5687,284.8245,41.2756,nan
37327,104.376,7431.0,DMtf,178.5062,44.6422,152.4866,69.0477,nan
37333,130.557,8123.0,DMfp,178.5198,23.1921,226.6534,76.4471,nan
37339,18.819,1506.0,DMsbf,178.5511,0.1366,273.5940,59.7079,nan
37342,76.878,7432.0,DMfp,178.5817,-18.9501,284.6722,41.8878,nan
37345,94.755,6530.0,DMtf,178.5579,20.0276,238.3588,75.1090,nan
37346,56.312,3474.0,DMtf,178.5739,32.8611,184.6043,76.3808,nan
37351,71.417,7162.0,DMfp,178.5836,16.2417,249.4572,72.8657,nan
37352,30.662,2750.0,DMtf,178.6044,-2.3196,275.6767,57.5033,nan
37364,81.395,7041.0,DMtf,178.6626,-40.9323,291.5094,20.6766,nan
37366,36.191,2100.0,DMsbf,178.6671,-13.9749,282.6529,46.6494,nan
37373,30.946,2171.0,DMtf,178.7064,-16.8642,283.9769,43.9141,nan
37379,151.286,11424.0,DMfp,178.7143,-31.5736,289.0540,29.7689,nan
37383,88.838,6555.0,DMtf,178.7595,27.2978,208.9245,77.4663,nan
37388,150.869,11725.0,DMtf,178.7545,-47.4459,293.1373,14.3501,nan
37398,53.678,6061.0,DMfp,178.7934,-7.8437,279.6533,52.4665,nan
37400,92.598,7341.0,DMtf,178.7971,6.1689,267.8633,65.1373,nan
37407,43.511,3584.0,DMtf,178.7982,0.4876,273.7333,60.1315,nan
37409,83.676,7114.0,DMtf,178.8198,17.4876,246.6603,73.8467,nan
37411,108.593,9749.0,DMfp,178.8123,59.3190,135.8564,56.3771,nan
37415,44.116,2844.0,DMtf,178.8108,-6.4543,278.8462,53.7688,nan
37418,18.819,1022.0,DMtf,178.8492,54.6574,139.5226,60.6289,nan
37421,30.662,3443.0,DMtf,178.8529,33.1262,183.1830,76.4989,nan
37426,81.621,6642.0,DMfp,178.8771,11.9237,259.4232,69.9167,nan
37428,157.253,10461.0,DMtf,178.9260,24.9202,219.8152,77.2933,nan
37429,82.909,6733.0,DMtf,178.8696,11.9685,259.3245,69.9469,nan
37431,152.686,12906.0,DMfp,178.8774,37.4076,168.3450,74.3661,nan
37438,98.311,6871.0,DMtf,178.9018,9.7820,263.0908,68.2214,nan
37439,91.159,6517.0,DMfp,178.9042,11.9974,259.3485,69.9907,nan
37440,60.062,5336.0,DMtf,178.8964,25.8895,215.4374,77.4503,nan
37443,62.777,7095.0,DMfp,178.9017,29.9959,196.4798,77.4192,nan
37449,13.384,872.0,DMtf,178.9130,31.5188,189.7431,77.0844,nan
37452,57.517,5939.0,DMfp,178.9171,-12.0274,282.0681,48.5721,nan
37463,94.319,6680.0,DMtf,178.9365,17.8882,245.7762,74.1837,nan
37465,200.355,10847.0,DMfp,178.9475,9.6807,263.3471,68.1647,nan
37466,21.697,851.0,DMsnIa,178.9378,55.3207,138.8481,60.0535,nan
37467,100.138,7084.0,DMtf,178.9443,29.9414,196.6986,77.4647,nan
37476,25.504,1949.0,DMtf,178.9609,-18.1965,284.8385,42.7136,nan
37483,35.53,2850.0,DMtf,178.9893,6.7499,267.5344,65.7333,nan
37487,107.103,6189.0,DMfp,178.9909,63.6602,132.9641,52.3742,nan
37496,18.138,2075.0,DMtf,179.0310,-19.8961,285.5782,41.1043,nan
37501,91.327,6687.0,DMtf,179.0249,15.1319,253.1343,72.4089,nan
37502,136.27,10094.0,DMsnIa,179.0430,60.5226,134.8477,55.3088,nan
37507,114.446,7128.0,DMtf,179.0626,17.0295,248.4518,73.7305,nan
37511,83.291,5039.0,DMtf,179.0864,25.3751,217.9131,77.5303,nan
37513,37.549,2271.0,DMtf,179.0934,-19.5518,285.5239,41.4512,nan
37515,41.937,3516.0,DMtf,179.0961,32.0380,187.3188,77.0762,nan
37520,20.531,1283.0,DMsnIa,179.1173,55.1249,138.8305,60.2742,nan
37521,82.909,6435.0,DMtf,179.1174,39.7418,161.5815,72.9944,nan
37522,65.554,5411.0,DMtf,179.1180,24.6649,221.1354,77.4025,nan
37525,18.733,1106.0,DMtf,179.1198,50.4283,143.4703,64.4518,nan
37529,61.179,3816.0,DMtf,179.1477,28.4903,203.3442,77.8024,nan
37530,60.062,5284.0,DMtf,179.1471,25.8219,215.9101,77.6627,nan
37536,244.231,21209.0,DMfp,179.1661,11.3874,261.0253,69.6689,nan
37538,48.373,3696.0,DMtf,179.1688,32.6288,184.7572,76.9313,nan
37539,112.357,8315.0,DMtf,179.1849,31.5103,189.4821,77.3090,nan
37541,108.593,8753.0,DMfp,179.1726,-32.3858,289.7157,29.0771,nan
37542,16.696,1147.0,DMtf,179.1754,48.3340,145.9417,66.2760,nan
37549,33.312,3309.0,DMtf,179.1936,-38.1925,291.2557,23.4368,nan
37553,16.018,1247.0,DMtf,179.2065,53.1604,140.5150,62.0639,nan
37554,101.065,6745.0,DMtf,179.2058,12.7759,258.5608,70.7799,nan
37562,44.854,2124.0,DMfp,179.2413,-19.8550,285.8151,41.1992,nan
37566,30.803,2202.0,DMtf,179.2482,-19.9868,285.8721,41.0745,nan
37575,123.766,8670.0,DMtf,179.2926,-14.2767,283.6285,46.5511,nan
37577,112.668,9982.0,DMfp,179.2362,62.1720,133.6629,53.8063,nan
37591,55.259,4809.0,DMsnIa,179.3372,25.1954,218.9463,77.7165,nan
37598,17.807,1344.0,DMtf,179.3561,57.9300,136.3730,57.7665,nan
37604,258.107,23516.0,DMfp,179.3707,5.0890,270.2905,64.4852,nan
37609,80.131,6836.0,DMfp,179.3510,27.8775,206.2398,78.0008,nan
37614,81.771,5861.0,DMtf,179.3826,-1.2529,276.2081,58.7934,nan
37615,65.433,5073.0,DMfp,179.4288,57.5659,136.5736,58.1170,nan
37617,25.038,1227.0,DMtf,179.3997,53.3745,140.0920,61.9234,nan
37618,10.014,863.0,DMsbf,179.3983,55.4585,138.2567,60.0389,nan
37619,60.898,5128.0,DMtf,179.4076,25.2406,218.7998,77.7883,nan
37627,126.415,9390.0,DMfp,179.4635,22.2578,231.8342,76.9007,nan
37629,38.072,5082.0,DMtf,179.4510,25.2707,218.6983,77.8327,nan
37641,150.176,9569.0,DMtf,179.4867,22.1903,232.1445,76.8920,nan
37642,14.145,1207.0,DMsbf,179.4840,55.4536,138.1723,60.0635,nan
37643,55.796,4855.0,DMtf,179.4874,25.1442,219.3176,77.8387,nan
37647,65.433,4463.0,DMfp,179.4854,25.0683,219.6674,77.8205,nan
37652,155.525,12183.0,DMfp,179.5116,5.9123,269.6354,65.2726,nan
37654,46.409,3351.0,DMtf,179.5216,27.8788,206.2278,78.1516,nan
37669,40.05,4018.0,DMtf,179.5791,-39.5505,291.9043,22.1810,nan
37676,81.395,5321.0,DMtf,179.6133,57.5964,136.3786,58.1273,nan
37681,17.726,2146.0,DMtf,179.6058,-22.4400,287.1540,38.8021,nan
37686,63.183,4528.0,DMtf,179.6148,10.0213,264.2913,68.8192,nan
37689,17.563,1160.0,DMtf,179.6251,38.0761,165.0320,74.4068,nan
37691,18.476,1060.0,DMtf,179.6307,43.9468,151.8655,70.0890,nan
37693,72.41,6540.0,DMfp,179.6402,-2.1356,277.3225,58.0826,nan
37696,96.073,7177.0,DMtf,179.6509,18.8631,244.4005,75.3148,nan
37697,17.644,1116.0,DMtf,179.6581,47.2614,146.6732,67.3589,nan
37699,54.526,4781.0,DMtf,179.6695,25.3165,218.6747,78.0356,nan
37700,21.018,1292.0,DMtf,179.6973,53.4254,139.7054,61.9548,nan
37705,32.855,3448.0,DMtf,179.6904,27.4526,208.3222,78.2977,nan
37710,22.626,1844.0,DMtf,179.6906,-1.4614,276.9123,58.7236,nan
37716,213.698,18303.0,DMfp,179.6933,10.8503,263.1349,69.5433,nan
37717,106.807,7523.0,DMtf,179.7014,-55.3168,295.4363,6.7872,nan
37719,20.258,929.0,DMtf,179.7176,42.7226,153.9676,71.0965,nan
37720,133.598,8755.0,DMfp,179.7312,28.3990,203.6485,78.3198,nan
37723,12.434,1049.0,DMtf,179.7362,30.4126,193.8957,78.0456,nan
37726,145.412,10207.0,DMtf,179.7504,20.8890,237.6581,76.5093,nan
37727,10.28,1459.0,DMtrgb,179.7420,-19.0299,286.1186,42.1225,nan
37730,132.373,10338.0,DMfp,179.7608,25.0831,219.8602,78.0670,nan
37735,22.213,1263.0,DMtf,179.7888,52.7077,140.2692,62.6252,nan
37738,32.107,3471.0,DMtf,179.7924,37.7933,165.5169,74.6908,nan
37757,77.232,6327.0,DMfp,179.8485,-1.6546,277.3360,58.6067,nan
37760,14.08,1164.0,DMtf,179.8546,50.9617,141.9398,64.2037,nan
37761,91.327,6782.0,DMtf,179.8621,17.7570,248.2412,74.7831,nan
37762,105.828,6428.0,DMtf,179.8637,-20.4467,286.7729,40.7883,nan
37766,117.978,13988.0,DMfp,179.8734,25.4688,218.1229,78.2459,nan
37767,72.21,5668.0,DMtf,179.8655,-47.1620,293.8341,14.7896,nan
37770,104.858,6169.0,DMtf,179.8628,63.0653,132.6928,53.0667,nan
37775,110.815,9068.0,DMtf,179.8824,30.1557,194.9873,78.2232,nan
37778,100.415,6154.0,DMfp,179.9099,-3.3776,278.6579,57.0327,nan
37781,71.22,6151.0,DMtf,179.8959,3.3372,273.1799,63.1736,nan
37785,133.598,13049.0,DMfp,179.9012,13.7789,258.1706,71.9835,nan
37787,90.49,5990.0,DMtf,179.9710,86.2095,123.9158,30.8199,nan
37803,42.131,3835.0,DMtf,179.9616,26.8131,211.5614,78.5057,nan
37804,90.49,6412.0,DMtf,179.9607,39.6021,160.3445,73.5548,nan
37807,107.795,11035.0,DMtf,179.9613,-1.3819,277.3345,58.9018,nan
37813,77.019,6722.0,DMtf,180.0220,21.6470,235.2864,77.0972,nan
37817,489.553,17032.0,DMfp,180.0114,9.2019,266.4210,68.3504,nan
37829,86.02,6720.0,DMtf,180.0483,-20.5551,287.0308,40.7291,nan
37830,190.458,18708.0,DMfp,180.0597,10.6967,264.2328,69.6238,nan
37831,91.159,8029.0,DMfp,180.0549,31.8301,186.9898,77.9129,nan
37832,16.166,948.0,DMtf,180.0789,50.6528,141.9766,64.5432,nan
37833,269.03,18795.0,DMfp,180.0664,52.6681,139.9763,62.7339,nan
37835,292.281,19611.0,DMfp,180.0579,56.2506,136.9524,59.4620,nan
37836,301.856,20139.0,DMfp,180.0664,56.2633,136.9342,59.4522,nan
37837,539.262,19862.0,DMfp,180.0877,56.2892,136.8929,59.4329,nan
37838,11.392,902.0,DMtf,180.0674,31.2250,189.7402,78.1128,nan
37845,28.747,1817.0,DMtf,180.0983,-1.1000,277.3697,59.2147,nan
37848,93.454,5966.0,DMtf,180.1747,88.1368,123.3994,28.9453,nan
37850,168.5,17443.0,DMtf,180.1168,9.6155,266.0509,68.7548,nan
37861,93.886,6608.0,DMtf,180.1303,8.8636,267.1742,68.1261,nan
37863,21.409,1935.0,DMsbf,180.1443,-17.8425,286.1808,43.3689,nan
37867,260.495,24777.0,DMfp,180.1383,13.5542,259.2071,71.9580,nan
37870,111.327,11090.0,DMtf,180.1421,-9.7851,282.7306,51.0805,nan
37872,90.49,6614.0,DMtf,180.1934,10.5726,264.7448,69.5952,nan
37882,260.976,13180.0,DMtf,180.1920,14.1595,258.0704,72.4564,nan
